seller,mean_pricing_gap,pricing_gap_variance,extreme_pricing_count,transaction_count,log_pricing_gap_variance,log_extreme_pricing_count,cluster
dublin cadillac nissan & gmc,732.5,5350351.293103448,1,30,15.492672965882441,0.6931471805599453,2
dubois & freres ltd,-1616.6666666666667,4145952.3809523815,1,15,15.237643327571272,0.6931471805599453,1
dunn motors,520.4545454545455,2425852.2727272725,0,11,14.70169388550591,0.0,2
dupaco community credit union,-1250.9615384615386,8717624.038461538,1,26,15.980857400814399,0.6931471805599453,1
durfee street auto sales inc,-168.75,890725.806451613,0,32,13.699793044904679,0.0,0
dutton motor co,212.06896551724137,2036935.1179673325,0,58,14.526957333876402,0.0,2
duval ford,-121.875,3375322.916666666,0,16,15.032001852992074,0.0,2
dyer chevrolet,67.34693877551021,826906.3562925169,0,49,13.625447943900602,0.0,0
dyer mazda,255.55555555555554,3764084.967320261,1,18,15.141015618778416,0.6931471805599453,2
e.t. sales,506.53846153846155,884614.783653846,0,65,13.692908686958797,0.0,0
eagle buick gmc inc,508.3333333333333,867307.6923076923,0,27,13.673150238884162,0.0,0
earnhardt,176.8063583815029,2950288.3942782925,5,346,14.897413823259889,1.791759469228055,1
east bay bmw,592.3333333333334,2023640.4921700219,1,150,14.520409165325916,0.6931471805599453,2
east coast financial,-755.6390977443609,1535820.2323991796,2,133,14.244575800759693,1.0986122886681098,1
east coast honda,364.247311827957,955317.9055633474,0,93,13.769800496246875,0.0,0
east coast toyota scion,-618.75,489786.9318181818,0,12,13.101727784197438,0.0,0
east coast volkswagen,299.10714285714283,327151.9510582011,0,28,12.69818308076217,0.0,0
eastern auto trading inc,-483.3333333333333,2059583.3333333333,0,30,14.538014740470178,0.0,0
easy acceptance,-352.27272727272725,839181.8181818181,0,11,13.640183861810083,0.0,0
easy car leasing llc dba brac of birmingham,-254.7058823529412,9149203.781512603,2,85,16.029177524350583,1.0986122886681098,1
ebenzz motors,682.3529411764706,3140282.352941177,1,51,14.959823593603256,0.6931471805599453,2
ec sales company,391.30434782608694,2591057.3122529644,1,23,14.767576964984924,0.6931471805599453,2
ec sales llc,227.16666666666666,702801.4821029077,1,150,13.462831167023202,0.6931471805599453,0
ecars,881.7095588235294,1585672.0666241585,2,272,14.276519522868599,1.0986122886681098,2
echopark,-1348.4375,3888539.062499999,1,16,15.173544339880056,0.6931471805599453,1
eckley auto brokers inc,516.8103448275862,1074460.2616454929,0,58,13.887329941967606,0.0,0
economy honda cars,-188.63636363636363,2818920.4545454546,0,11,14.851864906829553,0.0,2
economy rent a car & sales inc,349.3975903614458,912545.3643843667,0,83,13.723994173432223,0.0,0
economy rent a car/ars,9.375,411406.25,0,16,12.927338878797295,0.0,0
ed bozarth nevada #1 chevrolet,1322.7272727272727,2123681.8181818184,0,11,14.568662317886675,0.0,2
ed bresnahan a/s dba thrifty rac,-610.0,330583.3333333333,0,10,12.708617074659777,0.0,0
ed morse auto plaza,304.0,1123064.646464647,0,100,13.931572688347469,0.0,0
ed morse cadillac,-65.81632653061224,1142361.8197278914,0,49,13.948609324281435,0.0,0
ed morse mazda lakeland,120.65217391304348,782423.418972332,0,23,13.570152607558672,0.0,0
ed napleton acura,-455.6818181818182,1665888.7987012991,1,22,14.325869952282984,0.6931471805599453,2
ed napleton honda,-21.73076923076923,1316127.795169947,0,130,14.090205254748746,0.0,0
ed voyles chrysler jeep inc,-317.6470588235294,3719262.4777183603,1,34,15.129036216786094,0.6931471805599453,2
educators credit union,-243.75,2997208.3333333335,0,16,14.913192191484972,0.0,2
edward colosimo auto sales,672.8125,1005272.0530063289,0,80,13.820769757106698,0.0,0
edwards motor company inc,-161.36363636363637,2189420.4545454546,0,11,14.599147890885414,0.0,2
edwards nissan,779.5454545454545,1362852.2727272727,0,11,14.12509105464719,0.0,2
edwards subaru hyundai,147.82608695652175,1046813.2411067192,0,23,13.861262053965458,0.0,0
elad motors,624.2424242424242,3741499.4172494174,2,66,15.134997270021833,1.0986122886681098,2
elco chevrolet inc,-295.0,2347092.5925925933,1,55,14.66868835158072,0.6931471805599453,2
elder ford of tampa,176.60256410256412,1796482.7880452883,0,78,14.401341861306452,0.0,2
eldorado motors,-611.3636363636364,676045.4545454546,0,11,13.424017072405805,0.0,0
element vehicle management services llc,-958.9285714285714,6809269.17989418,2,28,15.73379550349785,1.0986122886681098,1
elite acura,-417.1875,444533.77016129036,0,32,13.004783553961849,0.0,0
elite auto group llc,-186.25,695623.3552631579,0,20,13.4525650741661,0.0,0
elite auto sales/leasing,796.1538461538462,1209734.6153846153,0,26,14.005912394016255,0.0,2
elite auto wholesale,-952.5,13194090.277777778,1,10,16.39527965686879,0.6931471805599453,1
elite car sales west inc,-87.5,912673.6111111111,0,10,13.724134700775133,0.0,0
elite motors,248.68421052631578,3007046.783625731,0,19,14.916469352641126,0.0,2
elmhurst auto group ltd,645.5882352941177,3109862.1323529407,1,17,14.950089274297268,0.6931471805599453,2
elmwood chrysler dodge jeep ram,-256.25,1050598.404255319,0,48,13.86487142044998,0.0,0
emkay inc,-220.23809523809524,1553865.1085434165,2,273,14.256256646959338,1.0986122886681098,2
englewood cadillac,-1710.0,8331500.0,2,15,15.935554189987213,1.0986122886681098,1
ent fcu,40.21739130434783,2358394.2687747036,1,23,14.673491974858582,0.6931471805599453,2
enterprise car sales,-229.9689440993789,830022.0302795031,0,161,13.629208726712534,0.0,0
enterprise car sales/orange,-208.06451612903226,1871089.1479663393,1,93,14.44203178579854,0.6931471805599453,2
enterprise car sales/tulsa,-879.5454545454545,805352.2727272727,0,11,13.599036308243445,0.0,0
enterprise fleet management,-945.9459459459459,7697205.330330331,4,37,15.856368006748086,1.6094379124341003,1
enterprise fleet management exchange,-1217.283950617284,3953822.080361936,9,162,15.190193537240704,2.302585092994046,1
enterprise fleet management exchange  inc.,-1327.9891304347825,7648781.912688077,27,368,15.850057096764903,3.332204510175204,1
enterprise fm exchange,-854.1666666666666,2620525.3623188403,0,24,14.778885757207659,0.0,0
enterprise fm exchange/lease,-50.0,408250.0,0,21,12.919637460309197,0.0,0
enterprise fm exchange/tra/lease,-1944.4174757281553,6435366.814201407,9,103,15.677319555762942,2.302585092994046,1
enterprise fm trust,-1125.0,3915057.6923076925,2,66,15.180340878944142,1.0986122886681098,1
enterprise holdings/gdp,-92.15897435897436,1166645.0003685574,10,975,13.96964352366483,2.3978952727983707,1
enterprise leasing co. of georgia,-177.27272727272728,740173.1601731601,0,22,13.514640789074864,0.0,0
enterprise rent a car,105.97826086956522,481755.13285024156,0,46,13.085193316554154,0.0,0
enterprise rent a car/ars,-138.57142857142858,12630306.722689075,3,35,16.35160985845497,1.3862943611198906,1
enterprise veh exchange/rental,-243.3279203771608,2796849.9605598245,90,5727,14.844004685301318,4.51085950651685,1
enterprise vehicle exchange / rental / tulsa,-494.53125,521948.20374015765,0,128,13.16532555128716,0.0,0
enterprise vehicle exchange / tra / birmingham,-8091.666666666667,26502208.333333336,16,21,17.09273865855046,2.833213344056216,1
enterprise vehicle exchange / tra / rental / tulsa,-4469.341282251759,9024156.224114425,827,2558,16.01541567545322,6.71901315438526,1
enterprise vehicle exchange-non pgm/orlando,137.28813559322035,404361.4845119813,0,59,12.910066993556125,0.0,0
enterprise vehicle exchange/ars/coconut creek,218.46153846153845,962153.8461538462,0,65,13.776930679432619,0.0,0
enterprise vehicle exchange/davenport,116.28256513026052,1317579.4762215198,3,499,14.091307640053271,1.3862943611198906,2
enterprise vehicle exchange/dfw airport,341.5266106442577,2369223.997183142,4,357,14.67807345422543,1.6094379124341003,2
enterprise vehicle exchange/franklin,-2750.0,26870000.0,4,10,17.1065210178079,1.6094379124341003,1
enterprise vehicle exchange/hapeville,-7534.615384615385,20310576.923076924,9,13,16.826652388251528,2.302585092994046,1
enterprise vehicle exchange/honolulu,-283.3333333333333,2180359.1954022986,1,30,14.595000648365515,0.6931471805599453,2
enterprise vehicle exchange/montgomery,-200.0,3006644.7368421047,1,20,14.916335642207478,0.6931471805599453,2
enterprise vehicle exchange/non program,69.07894736842105,421197.80701754394,0,76,12.950860226895934,0.0,0
enterprise vehicle exchange/orange,-61.38211382113821,1227001.751145361,8,615,14.020084965862793,2.1972245773362196,1
enterprise vehicle exchange/sharonville,141.96428571428572,500974.70238095237,0,28,13.124312880649311,0.0,0
enterprise vehicle exchange/st louis,-180.0,36357.142857142855,0,15,10.50117347045074,0.0,0
enterprise vehicle exchange/wayne,-2547.0238095238096,8716103.731126597,9,42,15.980682990936664,2.302585092994046,1
enterprise-tra,-3853.0701754385964,4994488.173558896,11,57,15.423845697279331,2.4849066497880004,1
enterprise/ars,458.5492227979275,2273429.1342832474,2,193,14.636800321308,1.0986122886681098,2
envision credit union,-835.0,686000.0,0,10,13.438634364432907,0.0,0
erhard bmw,211.04651162790697,1684889.950166113,0,43,14.337211401671992,0.0,2
erhard bmw of farmington hills,117.67241379310344,1640943.1715063518,0,58,14.310782348473605,0.0,2
essen motor company inc,682.4626865671642,2124829.8281320673,0,67,14.569202746880794,0.0,2
eurocar,-697.5,19285125.0,4,20,16.77484468317844,1.6094379124341003,1
eurofix,246.15384615384616,995192.3076923076,0,13,13.810692276358738,0.0,0
everett chevrolet inc,367.02127659574467,1348236.5864939867,0,47,14.114308806032286,0.0,0
excell auto center,-1762.3427672955975,4227309.714947524,19,318,15.257076584050509,2.995732273553991,1
exceptional motorcar llc,1033.102253032929,5311897.130151167,21,577,15.48545979264864,3.091042453358316,1
exceptional motorcars ltd,355.58035714285717,745271.4105541318,0,224,13.5215050822779,0.0,0
exclusive cars inc,1154.4871794871794,2118087.887989204,1,39,14.566024772152003,0.6931471805599453,2
executive auto brokers & leasing inc,-581.25,560978.6184210527,0,20,13.237439853044592,0.0,0
executive enterprises auto wholesale inc,410.3658536585366,1870999.237804878,1,41,14.441983732356634,0.6931471805599453,2
exeter finance corp,-326.2192103712434,2356917.8587581026,23,1697,14.672865755682121,3.1780538303479458,1
exotic motors imports  llc,1810.0,1426694.4444444445,0,10,14.170871450025995,0.0,2
expert auto group inc,449.0234375,1496204.7474778546,2,128,14.218442959796471,1.0986122886681098,2
express car & truck rental,-406.37254901960785,1559884.7311201717,1,102,14.260123127260918,0.6931471805599453,2
ez corp inc.,-993.75,1555468.75,0,12,14.25728814800762,0.0,0
ez rent a car inc,-402.1175337186898,784696.6676263385,2,519,13.573053785798592,1.0986122886681098,0
ez rent a car/orlando,-416.4568345323741,920335.1443394022,1,278,13.732494256574254,0.6931471805599453,0
f c kerbeck & sons,901.25,1591741.7763157894,0,20,14.280340059666235,0.0,2
faa/dt,-1507.142857142857,1462925.8241758246,0,14,14.195949661099815,0.0,0
fair oaks chrysler jeep dodge,-23.214285714285715,1803515.2116402115,0,28,14.405248768273527,0.0,2
fairfield toyota,232.14285714285714,794464.2857142857,0,14,13.585424570756105,0.0,0
fairway chevrolet,-163.28125,4581467.63392857,2,64,15.337530167118977,1.0986122886681098,1
fairway ford henderson,457.20443349753697,2982758.153165479,6,406,14.908359320433524,1.9459101490553132,1
fairway motor cars inc,145.37037037037038,1240290.2421652419,0,27,14.030856782716846,0.0,0
family toyota of burleson,222.1153846153846,329916.3461538462,0,26,12.7065974358703,0.0,0
far south auto inc,188.0,694068.7499999999,0,25,13.450327738761487,0.0,0
farm credit leasing exchange inc,-1053.5714285714287,5282582.417582417,1,14,15.479925819655271,0.6931471805599453,1
faulkner buick gmc,-473.52941176470586,1089724.2647058824,0,17,13.901436171706655,0.0,0
faulkner harrisburg inc,-600.0,254270.83333333334,0,13,12.446159183707993,0.0,0
faulkner honda used cars,-418.75,504125.0,0,16,13.130581515808712,0.0,0
faulkner mazda,-77.5,360062.5,0,10,12.794035683766491,0.0,0
faulkner nissan inc,-625.0,2773068.1818181816,1,12,14.835465272652444,0.6931471805599453,2
faulkner subaru,76.92307692307692,748796.1538461538,0,26,13.526223403184975,0.0,0
faulkner subaru mechanicsburg,-55.0,415111.1111111112,0,10,12.936303909985325,0.0,0
faulkner toyota,-484.7826086956522,625269.2687747035,0,23,13.34593926528714,0.0,0
fca us llc,-343.5826086956522,4453644.99532941,9,230,15.309233643472213,2.302585092994046,1
fca us/hertz/pv holding,145.0,617301.724137931,0,30,13.33311482136096,0.0,0
fdic leasing,-309.2857142857143,4271179.62184874,1,35,15.267400839224113,0.6931471805599453,2
federal asset remarketing services,-639.5833333333334,14955847.537878789,1,12,16.520612987846715,0.6931471805599453,1
federated financial corporation,-113.63636363636364,2364045.4545454546,0,11,14.675885308138001,0.0,2
feldmann imports inc,24.324324324324323,1802273.836336336,0,37,14.404560222910579,0.0,2
felix chevrolet & cadillac,-220.0,2001352.5641025638,0,40,14.509334291661807,0.0,2
fenton auto sales,752.5,1410392.1979865772,1,150,14.15937908729933,0.6931471805599453,2
ferco motors corp,346.09375,1042218.8730314961,0,128,13.856863489622695,0.0,0
ferrari & maserati of san diego,859.375,4285072.916666667,0,16,15.270648359962475,0.0,2
ferrari of orange county,-2000.0,25484166.66666667,5,25,17.053567941488453,1.791759469228055,1
fiat of ontario,668.75,2841874.9999999995,0,16,14.85997495544171,0.0,2
fidelity bank,-207.06521739130434,1556231.652649953,0,138,14.257778492241432,0.0,0
fields bmw,296.94835680751174,2365267.766188324,2,213,14.676402216659865,1.0986122886681098,2
fiesta ford lincoln mercury,584.2592592592592,1527678.8194444443,0,81,14.239260684503158,0.0,2
fifth third bank,-337.0192307692308,2572792.862584417,7,468,14.76050297246348,2.0794415416798357,1
financial services remarketing,-3262.5,15456420.454545455,4,12,16.553535103084503,1.6094379124341003,1
financial services remarketing (land rovers),2872.0,16068975.000000002,8,25,16.59240101446375,2.1972245773362196,2
financial services remarketing (lease),-78.79446240905416,4214214.551034618,112,4948,15.2539740232091,4.727387818712341,1
financial services remarketing (repos),-109.51612903225806,3586836.614997904,4,155,15.092781485068134,1.6094379124341003,1
financial services remarketing - pickup,328.6290322580645,3061023.3084185678,1,124,14.934260159228447,0.6931471805599453,2
financial services remarketing - stock in,559.2592592592592,7165391.737891738,3,27,15.784773431125565,1.3862943611198906,2
financial services remarketing/rail cars,-106.03932584269663,2913808.6594616896,1,178,14.884971944270218,0.6931471805599453,2
findlay acura,872.6190476190476,2995878.3391405344,2,42,14.912748348823094,1.0986122886681098,2
findlay chevrolet,60.526315789473685,3395160.8187134503,0,19,15.037861981672172,0.0,2
findlay chry dodge jeep ram,352.0833333333333,1785279.3560606057,0,12,14.395086023081724,0.0,2
findlay hyundai subaru,318.42105263157896,2730058.4795321636,0,19,14.81983395429822,0.0,2
findlay kia,456.8965517241379,2084776.1645493044,0,58,14.550172531987522,0.0,2
findlay motor company,263.75,1818715.4605263157,0,20,14.413641568784174,0.0,2
findlay north volkswagen,403.9855072463768,810176.896845695,0,69,13.605009128269847,0.0,0
findlay toyota and scion,252.17391304347825,1809313.241106719,0,23,14.408458459135028,0.0,2
findlay toyota flagstaff,-73.0,1863485.4166666667,1,25,14.437959708723646,0.6931471805599453,2
findlay volkswagen,713.75,970623.3552631581,0,20,13.785694808635707,0.0,0
firkins chrysler jeep dodge,768.0621301775147,3226118.117790106,7,338,14.98679046128508,2.0794415416798357,2
firkins nissan,282.89473684210526,274463.0156472263,0,38,12.522575440800269,0.0,0
first american credit union,-1018.75,652806.7129629629,0,28,13.389037897762853,0.0,0
first cash advanced dba buckeye check cashing,-1312.5,1516761.3636363635,0,12,14.232088597171595,0.0,0
first chrysler dodge  jeep  ram,-630.2631578947369,1370552.1616541352,0,57,14.130724983942848,0.0,0
first citizens fcu,-1271.590909090909,1224422.3484848486,0,22,14.017980555199287,0.0,0
first community credit union,-360.27131782945736,1861119.2617490303,0,129,14.436689155647716,0.0,0
first credit finance,-319.7257383966245,646455.115139813,0,237,13.379260594209175,0.0,0
first flight federal credit union,-359.375,2053572.9166666667,0,16,14.535092207185844,0.0,0
first ford  inc.,-523.2323232323232,1836533.833230262,2,99,14.423391111244268,1.0986122886681098,2
first hawaiian bank,-978.7037037037037,2885897.3693319485,2,108,14.875346802634194,1.0986122886681098,1
first hyundai,-405.51724137931035,1062425.9458812256,1,145,13.87606642059918,0.6931471805599453,0
first investors financial services,-1207.7380952380952,2503612.4419279904,1,42,14.73324562305805,0.6931471805599453,1
first investors servicing corp,-564.3939393939394,2414424.493554327,4,363,14.696971925900517,1.6094379124341003,1
first light fcu,-838.1147540983607,2217575.136612022,0,61,14.611925327012544,0.0,0
